,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
67,b78aea4093ea5ade,""" 
 
  == HÃ´tel de Mademoiselle de CondÃ© == 
  Hi LouisPhilippeCharles, I think I understand why you made the move that you did, but I suspect it will be disputed. Please, let's not rename the page again until we reach a consensus. Apparently the most common name is simply HÃ´tel de CondÃ©, but since there is already an article with that title which is about a different complex of buildings in a different location, which existed prior to this building, we need to distinguish the title of this article from that one by some means. In such cases, it is common to add a parenthetical differentiator to the title. I therefore suggest, as a compromise, that we use the title """"HÃ´tel de CondÃ© (rue Monsieur)"""". The current title """"HÃ´tel de Mademoiselle de CondÃ©"""" may be less than ideal, because it is not a very common name for the site, and we have only one reference that appears to support it. (Some of these comments I already left on the article's talk page). Thanks for your input. """,0.117998615,0.02663232,0.0,0.0,0.068185516,0.0
68,b78d461b524a134b,"erkgegjegjkelleke eteteteteeeee r 
  tetetlete;l;telte:L TLELTEltetlelt",0.13037376,0.031431574,0.0,0.0,0.07674998,0.0
69,b78d4cbcefe0415f,"::::::: FYI as to to collapsing the refs, I received this advice.",0.08555058,0.0071046576,0.0,0.0,0.04634853,0.0
70,b78e67f9d1cbaea0,"Thanks for uploading Image:1237.jpg. However, without accurate source information, we cannot verify your claim that this was released for promotional purposes. Please go back and correct the source. Thanks.",0.11963284,0.027124379,0.0,0.0,0.07032189,0.0
71,b78ee7c66d9cf5c1,Kolo kolo kolo kolo kolo kolo kolo toure,0.104785755,0.01801781,0.0,0.0,0.059759237,0.0
72,b78f229cb292f680,"One for the Brits! Way to go Nach0king. All the best,",0.11236599,0.021628901,0.0,0.0,0.06193433,0.0
73,b790042ef2c94bf1,""" 
  :::::::::::: """"I Don't Do Food"""". Not sure where that leaves me ... """,0.06782928,0.0,0.0,0.0,0.031596154,0.0
74,b79058681d05fa84,"* Fred Degazon, Dominica, president, 1913, genealogies point to him dying in 2008",0.095757246,0.012938052,0.0,0.0,0.050536238,0.0
75,b790ffd3a6ea2a78,""" Merging procedure == 
 
  This is going to take a while to accomplish. I suggest we come up with some type of rough outline to follow. 
  :Can an administrator clarify what is being merged? Just the Oxfordian articles listed at the top? All the authorship articles (Baconian, Marlovian, Oxfordian, etc)? All of these into the Authorship article? Both Oxfordian articles into one? So many options were listed in the discussion that I am not sure what has been decided. An administrator needs to clarify this before we can move forward. 
  ::Once we get clarification, I also think it's been made clear that primary anti-Stratfordian texts cannot be used, or at least that's my understanding. This will take a bit longer to set up than just rushing in there with a machete, not that I think anybody is advising such. Meanwhile, I've got one short project left to finish before I can answer your charges against me, so look for my answers sometime tomorrow. I'll probably also answer them in stages, since there are so many of them. 
  ::Start with a summary style main article written in Talk:Shakespeare authorship question/sandbox. All editors should work to provide a full and detailed accounting of the controversy keeping in mind WP:NPOV, WP:V, WP:RS, and WP:FRINGE. After the article is written, then replace this article and redirect all the other articles unless a clear rationale for a content fork or spinout article is shown to exist while creating that article. As for primary source documents, please keep in mind WP:PSTS. 
  :::It is not at all clear that primary anti-Stratfordian texts cannot be used. WP:PSTS asserts that primary sources may be used, but only with care. And that caveat does not merely apply to anti-Stratfordian texts, it applies to all primary sources, Stratfordian or otherwise. 
  :::::Using primary-source anti-Stratfordian references with care is appropriate. Please try to find external, independent, secondary and tertiary sources to keep the article as neutral as possible. 
  ::::It appears we have an issue with the decision to merge. I opened up a discussion with Wiki founder Jimbo Wales who advised this: 
 
  ::::""""For what it is worth, I misread the close. What I meant is that there seems to be a consensus against undertaking a merge. I see that the close says the opposite, perhaps Peter just mistyped? It happens. ) Jimbo Wales (talk) """" 
 
  ::::I will check with Peter to see if he agrees, otherwise, we will need to followup on this discrepancy. 
 
  :::::The """"close"""" I wrote above makes it clear that merging is preferred following the Wikipedia:Content fork guidelines. Developing the article in Talk:Shakespeare authorship question/sandbox is preferred to continuing forum shopping. Thanks. 
 
  My understanding is that the decision was based on the conclusion that the """"arguments for consolidating articles on alternative authorship hypotheses are stronger than those arguments for keeping them separate,"""" not a straight majority vote. 
 
  It appears that consensus=majority when Smatprt wins the raw vote, but I bet I can find at least five instances in the past two months where I was told that consensusâ‰ majority when the majority was against him 
 
  :To clarify: this is not to say that at the end of the day there will be only one article. This is only to say that we should proceed from the ideals of Wikipedia:Summary style and move forward. The sandbox is open, and I encourage people to begin to write. The best arguments on the side of those opposing the merge are those who say that we may run into WP:WEIGHT issues with extreme minority authorship opinions getting full paragraphs that compare in size to, say, the Oxfordians. Well, that's what the sandbox is for: to get the weighting right before going live. It may be that some of the tiniest minorit",0.13052343,0.032171372,0.0,0.0,0.07460359,0.0
76,b7912fbb8fa58493,"That's just a dumb rumor like that one that Miley's real mom is dead, whe she's alive.",0.09888491,0.015627056,0.0,0.0,0.056423306,0.0
77,b791813b14f57674,"(as I presume you are the same person as, or affiliated with, , who recently created Nyu in london)",0.09373307,0.0138858,0.0,0.0,0.04781124,0.0
78,b79185a4cf5b5b0a,#ERROR!,0.0568193,0.0,0.0,0.0,0.025601843,0.0
79,b79199566b0ff3fb,""" 
  :::::::::::::Another false deduction. The number of perpetrators does not reflect the number of victims. The doctrine of Common purpose could mean that just one person was killed.'.' """,0.12931782,0.031549923,0.0,0.0,0.07688777,0.0
80,b791b9330491244f,: I totally agree that the article is quite blown up with details. I started to remove some,0.11930306,0.026792105,0.0,0.0,0.06434915,0.0
81,b79224f94ff89ba3,Was Persia (Iran) not part of the Fertile Crescent? JavidJamae,0.081709325,0.003301859,0.0,0.0,0.040069357,0.0
82,b792934f66cc8d23,Hey I fucking hate you! Shut the fuck up and suck my dicck while your at it ok bitch!!,0.090915725,0.008742727,0.0,0.0,0.04970402,0.0
83,b792d5baa4e7a2db,"""I suppose that technically speaking a photon-driven process could be accurately described as a chemical process, but it isn't the sort of thing that immediately comes to mind when I read the phrase """"chemical process."""" I generally think of a chemical process more or less as something characterized by an exchange of electrons without the involvement of other particles. I doubt that's a technically correct way to think about it, but even chemists frequently label chemical reactions involving photons as """"photochemical."""" I'm not entirely sure what you're getting with your second question, perhaps confirming the difficulty you've been having are you trying to make a distinction between the solar energy resource and the tools employed to use it? 
 
  :""",0.09726171,0.012618963,0.0,0.0,0.052293964,0.0
84,b79330af3d8a3b22,"It's a movie. It doesn't have to make sense. For gods' sake, it's about MOTHERFUCKING SNAKES ON A MOTHERFUCKING PLANE!",0.11304523,0.021643106,0.0,0.0,0.060631327,0.0
85,b793311c52fbf506,""" 
 
  :: Answered here. () """,0.06020737,0.0,0.0,0.0,0.027134184,0.0
86,b79345bade7ffd4d,""" 
 
  
 
  
  Thanks 
  
  Please click here to leave me a new message and I will respond on this talk page. 
 
  """,0.101338625,0.016138949,0.0,0.0,0.058647163,0.0
87,b79420673e14b72f,"kaydka Maansada 
 
  Sooyaalka Maansada ee koofurta Soomaaliya 
  Waa Maxay maanso 
  Intan Nooc ayay ukala baxda Suugaantena:- 
 
  1. Tiraab: waa hadalka caadiga ah, erayada qayaxan oo aan taxnayn, jiib iyo luuq midna aan lahayn,warkana laysugu tebiyo. 
  2. Tix:waa erayo taxan ,xarafraac, qaafiyad, habdhac,iyo jaangooyo leh. Oo deelqaaf iyo laaxinna aan lahayn, oo dhacdooyinka iyo is badalada nolosha laga tiriyo. 
  Tix 
  Tixda waxay u qaybsantaa saddax qaybood oo kala ah Maanso, Murti, iyo Maahmaah 
  Maanso: waxa ay la macno tahay tixda 
  Waxaa laga maansoodaa qaybaha nolosha guud ahaan sida: 
  1. Amaan 
  2. Calaacal(Catow) 
  3. Caay 
  4. Digasho 
  5. Diradiro 
  6. Faan 
  7. Guubaabo 
  8. Halxiraale 
  9. Kuhaan 
  10. Waano 
  11. Kaftan 
  12. Xigmad 
  Maansada waxay u kala baxdaa dhowr qaybood oo kala duwan, kuwaasoo kala ah: 
  1. Gabay 
  2. Guuroow 
  3. Geeraar 
  4. Masafo 
  5. Jiifto 
  6. Buraanbur 
  7. Suroow 
  8. Geelwado 
  9. Hees 
  10. Jiibsi 
  Maansada qaybaheeda kala gadisan, tuba way ka madax banaan tahay tan kale oo farqi wayn ayaa u dheexaya, xaga tirinta, qaabaynta iyo murtidaba way kala sareeyaan 
 
  Gabay Tix kasta oo gabay ah xarafka gabaygu ku socdo eray wataa waa inuu labo meelood kaga jiro, taasoo ah xeerka lagu yaqaan. Marka labaad waa inuu ku jaango'an yahay codkii gabayada lagu qaadi jirey, Lama ogola haddii xaraf qur ah siyaado ku yahay ama ka dhiman yahay, eray bal isaga daa warkiisa, waayo haddii habdhaciisu khalad yahay waa deelqaaf(gef)/ Laaxin. Waa inay dalaysnaataa maansadu(Gabay ama Geeraar), 
 
  Hees. 
  Heesaha waxay u kala baxaan saddax qaybood oo waaweyn, sida: Hees hawleed, Hees cayaareed iyo Hees cusub haddii la sii falanqeeyo mid waliba noqonayso bad aan laga bixi Karin.Tusaale:- 
  1. Hees Hawleed: waxaa laqaadaa waqtiyada hawlaha lagu gudo jiro, si laysu maaweeliyo oon loo dareemin culeeska ay shaqada leedahay sida; tan xoolaha loogu heeso marka la wado ama la shubahayo, tan maqasha lagu raaco, tan caruurta lagu seexiyo, tan lagu roob doono, tan badarka lagu sumco, tan ardayda iwm. 
  2. Hees Cayaareed: dheel dhaqameedka soomaalida farqi ayaa u dhaxeeya, marba deegaanka la joogo iyo xirfadda dadka leeyihiin ayay ku xiran tahay. Ciyaahara xoolo dhaqatada iyo beeraleyda way kala gadisan yihiin; Tu' gurbaan loo tumo, tu sacabka loo garaaco, iyo tu lugta iyo sacabada laysku daro , oo dhammaantood looga jeedo, farax, madaalo, iyo maaweelo iyo iwm. 
 
  -Ciyaaraha kala duwan sida 
  1. Saar 
  2. Saylici 
  3. Dhaanto 
  4. Geblay shinbir 
  5. Welesiqa 
  6. Waalo 
  7. Kabeebey 
  8. Beerreey 
  8. Saddexleyda 
  9. Saddex dhacada 
  10. Shaxleyda 
  11. 
  12. 
  13. 
 
  3. Heeso Cusub: noocan waa kan hada dadka wada yaqaanaan, waxa loo tumaa qalabka kala gadisan ee Muusikada, waxaa wada qaado inta badan ku luqeeyo rag iyo bilcaan si wada jir ah. 
  Heesahaan cusub ee qaabkaan loo qaado dhaqanka soomaalida xiriir lama laha, waa dhaqan shisheeye oo soogalooti ah, waxa ugu horayntii uu dalka soo galay waayihii gumaystaha, dadka Soomaaliyeed si wayn ayay uga hor yimaadeen, hasayeeshee gumaystihii iyo dawladihii ka dambeeyay ee talada dalka qabtay xoriyadi kadib way dhiiri galiyeen, dhaqaalo badan ayaa lagu bixiyay, waxay taasi sababtay in dhaqankii soo jireenka ahaa uu meesha ka baxo. Waxa shiiqay Maansadii kale sida; gabayga, guuroowga, geelwadada, iyo geeraarka. 
  Waxa sidoo kale hoos u dhac uu ku yimid qaybihii nolosha ee maansada ka hadli jirtay sida; 
  Amaan, Calaacal, Caay, Digasho, Diradiro, Faan, Guubaabo, Halxiraale, Kuhaan, Waano, Kaftan, Xigmad. 
  Intaasi qaybood ee maansada ku saabsan tahay, waxa kaliya ee heesaha cusub xooga lagu saaray Amaanta, intii kalana daaqada ayay ka baxeen. 
  Waxa taasi ka sii daran heesaha waxay soo kor dhiyeen fuxshi, fisqi, iyo fasahaad, baabi'iyay dhaqanka iyo dhowr sanaantii soomaalida lagu yaqiinay. 
 
  
  Laashimada ugu caansanaa 
  Labadii qarni ee u danbaysay, waxaa lagu tilmaami karaa inay ahayd Casrigii Dahabiga marka loo fiiriyo xaga Suugaanta, waxaa si is daba joog ah, jiilba jiilka ku xiga uu ku simaayay maanso murti badan xambaarsan oo la soo shir tagaan hadba abwaanno cusub o",0.12097965,0.025983635,0.0,0.0,0.067306526,0.0
88,b794301e01ef4819,stfu = sorry tried fucking you,0.06979057,0.0,0.0,0.0,0.033744633,0.0
89,b794843f3d6044f3,"Thanks Ched. I consider that high praise from you, someone whose perspective I respect greatly. Its a mess over there because we've made it a mess. If we reduce what happened in this issue to its simplest state, what do we have? Not much of anything. The big question is will the arbs simplify and will they be allowed to by those looking for blood and or a fight. Its wearisome. ( )",0.105078116,0.019020274,0.0,0.0,0.062793784,0.0
90,b7949b0106cfee4f,Please see #Proposal_to_radically_reduce_the_number_of_examples for why adding more examples might not be a good idea. â€¢contribs),0.118707255,0.024701308,0.0,0.0,0.069115296,0.0
91,b79531d31c7efc92,""" 
 
  == hey bud == 
 
  {| style=""""background-color: #fdffe7; border: 1px solid #fceb92;"""" 
  |rowspan=""""2"""" style=""""vertical-align: middle; padding: 5px;"""" | 
  |style=""""font-size: x-large; padding: 3px 3px 0 3px; height: 1.5em;"""" | Love 
  |- 
  |style=""""vertical-align: middle; padding: 3px;"""" | F U AND F THE GOVERNMENT YOU ARE NOTHING BUT A ZOMBIE TO SOCOETY !!!!!!! GO RIDE A BIG FAT BLACK D ! c K 
  |}""",0.11074056,0.022455566,0.0,0.0,0.061270174,0.0
92,b795b454d7b117e5,""" 
  :LOL, you are dealing with Australians here, dude. Any attempt to post """"criticism"""" of the Rabbit Proof Fence will be instantly deleted. The only reason my comment here hasn't been deleted yet are that they are too stupid to have figured out the existence of the discussion tab.""",0.12555619,0.031113971,0.0,0.0,0.06809212,0.0
93,b795b69fcfcfd3a9,:Please see my comments on the DRV listing.,0.09906186,0.015159592,0.0,0.0,0.053036824,0.0
94,b796e3239ac15c60,#ERROR!,0.0568193,0.0,0.0,0.0,0.025601843,0.0
95,b79895a40d19d3de,"Dear Barneca 
  You are an idiot. How dare you insult my editings i will call my lawyer and have you sued. Please stop sending me redicilous messages. I have enough problems as it is. 
  Hope you understand.. Please reply. 
  Love Canbaba",0.103082985,0.016282998,0.0,0.0,0.0589872,0.0
96,b799019c26ded5f5,"Niamh Byrne is a single parent , after getting knocked up , she contacted MTV for them to do a Dublin Style version of 16 and Pregnant , they told her to fuck off and get off the streets in your pajamas...dirty bitch. Her local junkie boyfriend , Rasher left Niamh on the news that she was pregnant , he left her to become a drug mule and maybe later even promoted to a gansTA. 
  She is currently living in a box in Seagrange Park because she got kicked out of her house when she held her fish up for ransom , for money to buy drugs. 
  Niamhs hopes and goals for her future is for her to become the local Cat Lady who walks around with her stolen trolly from Lidl throwing her cats at people. 
  We're right behind you Niamh every step of the way , Do us proud or the barrel out of first year with get mr burrrrke after you.",0.10337205,0.018140908,0.0,0.0,0.059232462,0.0
97,b7990f7d2ba333df,"I have never looked at the page on Polar Bears, let alone altered it.",0.1125505,0.022583261,0.0,0.0,0.06248052,0.0
98,b799b395bec7c7c1,me what to do arrogant genius! PLEASE!!!,0.06172944,0.0,0.0,0.0,0.02836775,0.0
99,b79b09e3a021a8e5,""":At a quick glance, the Smallville Wikia episode pages have shorter plots than the Buffy episode pages on this website! *groan* I'll sort it out eventually... (Side note: the random episode I clicked on was """"Craving"""" - what a bloody random storyline, lol) So who's your ultimate """"OMG"""" hottest person in the world? PS, are you sure Cordy's boobs were fake? I thought she just got fatter. 
 
  """,0.108759254,0.018592194,0.0,0.0,0.06108979,0.0
100,xyz1,Bloody,0.05976243,0.0,0.0,0.0,0.025822915,0.0
101,xyz2,Shit,0.057180036,0.0,0.0,0.0,0.024761777,9.213388e-05
102,xyz5,Talibans,0.059150256,0.0,0.0,0.0,0.02622286,0.0
103,xyz6,Terrorist,0.05834776,0.0,0.0,0.0,0.025139894,0.0
104,xyz7,Stupid,0.05772389,0.0,0.0,0.0,0.02494795,0.00013453187
105,xyz8,Moist,0.0580156,0.0,0.0,0.0,0.025530672,0.0
106,xyz9,EETASS,0.05957899,0.0,0.0,0.0,0.026209697,0.0
107,xyz10,KYLBIDEN,0.060261685,0.0,0.0,0.0,0.025709633,0.0
108,xyz11,OSX4EVA,0.059096944,0.0,0.0,0.0,0.028231397,0.0
